Date,Time,Open,High,Low,Close,Volume,OpenInt
2019-04-25,17:00:00,204.59,205.04,202.95,203.9,3345276,0
2019-04-25,18:00:00,203.9,204.59,203.5,204.07,1504729,0
2019-04-25,19:00:00,204.09,204.26,203.53,203.91,1242491,0
2019-04-25,20:00:00,203.92,204.14,203.33,203.93,1125858,0
2019-04-25,21:00:00,203.93,204.26,203.68,203.96,1091710,0
2019-04-26,22:00:00,203.96,204.08,202.96,203.11,3985238,0
2019-04-26,16:00:00,202.73,202.83,199.98,201.13,3002832,0
2019-04-26,17:00:00,201.13,202.39,200.8,201.72,2698365,0
2019-04-26,18:00:00,201.73,202.59,201.43,202.32,1605643,0
2019-04-26,19:00:00,202.31,202.64,202.01,202.05,1086650,0
2019-04-26,20:00:00,202.05,202.07,201.54,201.68,1181490,0
2019-04-26,21:00:00,201.69,201.69,201.2,201.42,1548407,0
2019-04-29,22:00:00,201.43,202.48,201.42,202.14,3299657,0
2019-04-29,16:00:00,202.24,203.1,201.7,202.75,2914971,0
2019-04-29,17:00:00,202.76,203.79,202.66,202.88,3660699,0
2019-04-29,18:00:00,202.88,203.3,202.6,202.72,1713787,0
2019-04-29,19:00:00,202.72,203.03,202.64,202.88,1087583,0
2019-04-29,20:00:00,202.88,203,202.61,202.68,1048625,0
2019-04-29,21:00:00,202.69,203.03,202.62,202.98,1340721,0
2019-04-30,22:00:00,202.98,203.07,202.28,202.45,2647641,0
2019-04-30,16:00:00,200.91,201.25,198.48,198.52,4614817,0
2019-04-30,17:00:00,198.54,199.32,198.2,198.5,5525643,0
2019-04-30,18:00:00,198.48,198.64,197.01,198.31,5930172,0
2019-04-30,19:00:00,198.32,198.76,198.06,198.66,2864488,0
2019-04-30,20:00:00,198.66,199.2,198.09,199.13,2816829,0
2019-04-30,21:00:00,199.13,199.37,198.89,198.98,3153063,0
2019-05-01,22:00:00,198.98,199.15,198.37,198.54,8132278,0
2019-05-01,16:00:00,207.66,209.81,207.02,209,11525072,0
2019-05-01,17:00:00,208.99,211.13,208.68,210.81,8940162,0
2019-05-01,18:00:00,210.82,213.03,210.75,212.57,8205272,0
2019-05-01,19:00:00,212.61,212.79,211.01,211.65,5115728,0
2019-05-01,20:00:00,211.69,212.41,211.47,211.98,3007706,0
2019-05-01,21:00:00,211.98,212.82,211.18,211.9,4969301,0
2019-05-02,22:00:00,211.9,212.53,208.22,208.29,12058585,0
2019-05-02,16:00:00,207.63,210.3,207.29,210.2,5445286,0
2019-05-02,17:00:00,210.21,210.4,208.72,208.87,4702757,0
2019-05-02,18:00:00,208.88,209.28,205.93,206.42,4898676,0
2019-05-02,19:00:00,206.44,207.48,206.24,206.51,2612801,0
2019-05-02,20:00:00,206.5,208.07,206.2,207.41,2330300,0
2019-05-02,21:00:00,207.41,208,206.76,207.19,1863245,0
2019-05-03,22:00:00,207.17,207.68,206.46,206.94,3256583,0
2019-05-03,16:00:00,208.65,209.22,208.1,208.88,3330412,0
2019-05-03,17:00:00,208.86,209.09,208.01,208.61,3007799,0
2019-05-03,18:00:00,208.61,209.02,208.39,208.75,2214668,0
2019-05-03,19:00:00,208.76,209.18,208.6,208.73,1570535,0
2019-05-03,20:00:00,208.74,209.37,208.69,208.99,843069,0
2019-05-03,21:00:00,208.99,209.21,208.84,209.18,1662465,0
2019-05-06,22:00:00,209.18,209.6,208.74,209.51,4417088,0
2019-05-06,16:00:00,202.13,205.88,201.35,205.63,6830527,0
2019-05-06,17:00:00,205.63,206.5,204.76,205.32,5070974,0
2019-05-06,18:00:00,205.34,206.14,204.62,205.5,3191491,0
2019-05-06,19:00:00,205.51,205.7,204.42,204.6,2547961,0
2019-05-06,20:00:00,204.6,205.58,204.35,205.43,1497664,0
2019-05-06,21:00:00,205.42,206.57,205.17,206.51,2448113,0
2019-05-07,22:00:00,206.51,206.63,205.97,206.27,4933459,0
2019-05-07,16:00:00,203.7,205.22,203.03,203.62,3902077,0
2019-05-07,17:00:00,203.64,203.69,202.24,202.57,4667644,0
2019-05-07,18:00:00,202.55,202.59,201.52,201.74,3838518,0
2019-05-07,19:00:00,201.74,202.79,201.38,202.08,2391098,0
2019-05-07,20:00:00,202.07,202.16,199.34,199.91,4657416,0
2019-05-07,21:00:00,199.9,200.67,198.72,199.62,4195252,0
2019-05-08,22:00:00,199.62,200.81,198.69,200.74,5794065,0
2019-05-08,16:00:00,199.8,202.59,199.62,202.55,3609642,0
2019-05-08,17:00:00,202.56,202.81,200.82,202.27,3699582,0
2019-05-08,18:00:00,202.53,203.17,201.37,201.37,3407796,0
2019-05-08,19:00:00,201.39,202.16,200.86,202.08,2176390,0
2019-05-08,20:00:00,202.1,202.36,201.76,202.15,1273534,0
2019-05-08,21:00:00,202.17,202.48,201.8,202.22,1219725,0
2019-05-09,22:00:00,202.23,202.68,200.4,200.75,5217928,0
2019-05-09,16:00:00,198.27,198.7,196.2,196.98,5633528,0
2019-05-09,17:00:00,197.01,197.03,194.59,195.44,5699456,0
2019-05-09,18:00:00,195.46,196.61,194.88,196.59,3441628,0
2019-05-09,19:00:00,196.45,199.28,195.98,198.02,4219512,0
2019-05-09,20:00:00,198.05,199.55,197.97,199,2465710,0
2019-05-09,21:00:00,198.98,199.38,197.5,197.55,2276239,0
2019-05-10,22:00:00,197.56,198.77,196.95,198.59,4932423,0
2019-05-10,16:00:00,196.08,197.51,195.67,196.13,4054035,0
