Date,Time,Open,High,Low,Close,Volume,OpenInt
2019-04-24,21:00:00,135.13,135.51,135.08,135.46,191491,0
2019-04-25,22:00:00,135.46,135.63,135.1,135.1,739409,0
2019-04-25,16:00:00,134.86,134.91,133.48,133.66,346832,0
2019-04-25,17:00:00,133.68,133.81,132.94,133.51,456482,0
2019-04-25,18:00:00,133.5,134.19,133.41,133.81,320060,0
2019-04-25,19:00:00,133.83,134.04,133.68,133.88,184862,0
2019-04-25,20:00:00,133.9,133.95,133.74,133.87,126358,0
2019-04-25,21:00:00,133.87,134.03,133.76,133.92,145220,0
2019-04-26,22:00:00,133.91,134.06,133.72,133.82,719055,0
2019-04-26,16:00:00,134.51,135.04,134.16,134.8,244738,0
2019-04-26,17:00:00,134.83,134.91,134.01,134.06,295795,0
2019-04-26,18:00:00,134.08,134.78,134,134.69,205005,0
2019-04-26,19:00:00,134.69,134.8,134.52,134.54,119660,0
2019-04-26,20:00:00,134.54,134.55,134.21,134.24,194993,0
2019-04-26,21:00:00,134.23,134.35,134.06,134.27,154168,0
2019-04-29,22:00:00,134.29,134.63,134.23,134.61,612128,0
2019-04-29,16:00:00,134.33,134.58,134.24,134.45,154268,0
2019-04-29,17:00:00,134.42,134.53,134.07,134.11,269827,0
2019-04-29,18:00:00,134.11,134.46,134,134.41,211935,0
2019-04-29,19:00:00,134.39,134.76,134.36,134.71,142795,0
2019-04-29,20:00:00,134.71,134.79,134.49,134.51,120499,0
2019-04-29,21:00:00,134.51,134.78,134.41,134.44,178654,0
2019-04-30,22:00:00,134.45,134.6,134.23,134.23,933867,0
2019-04-30,16:00:00,134.29,134.66,133.87,134.07,226774,0
2019-04-30,17:00:00,134.1,134.66,134.04,134.57,315593,0
2019-04-30,18:00:00,134.55,135.01,134.14,134.85,254244,0
2019-04-30,19:00:00,134.86,135.1,134.78,134.98,186565,0
2019-04-30,20:00:00,135,135.16,134.85,135.15,171672,0
2019-04-30,21:00:00,135.14,135.48,135.1,135.23,259166,0
2019-05-01,22:00:00,135.23,135.57,135.01,135.41,1682213,0
2019-05-01,16:00:00,135.68,135.96,135.5,135.61,148304,0
2019-05-01,17:00:00,135.59,136.28,135.31,136.23,226599,0
2019-05-01,18:00:00,136.23,136.8,136.06,136.45,307700,0
2019-05-01,19:00:00,136.47,136.63,136.14,136.33,286690,0
2019-05-01,20:00:00,136.32,136.6,136.23,136.58,168265,0
2019-05-01,21:00:00,136.58,136.9,135.96,136.11,347072,0
2019-05-02,22:00:00,136.1,136.21,135.69,135.69,938935,0
2019-05-02,16:00:00,135.63,135.92,135.22,135.76,279767,0
2019-05-02,17:00:00,135.77,136.38,135.77,136.05,227273,0
2019-05-02,18:00:00,136.05,136.29,134.89,135.13,495327,0
2019-05-02,19:00:00,135.18,135.19,134.78,134.92,315635,0
2019-05-02,20:00:00,134.93,135.34,134.67,135.15,202097,0
2019-05-02,21:00:00,135.13,135.35,134.84,135.03,186887,0
2019-05-03,22:00:00,135.05,135.25,134.58,134.75,789770,0
2019-05-03,16:00:00,134.86,135.47,134.79,135.16,165666,0
2019-05-03,17:00:00,135.19,135.41,134.89,135.4,185036,0
2019-05-03,18:00:00,135.38,135.61,135.26,135.56,145691,0
2019-05-03,19:00:00,135.58,136.06,135.51,136.02,183898,0
